term,estimate,std_error,conf_low,conf_high,seed,true_value,index
lambda,0.48254216255735033,0.010628647281095815,0.46171039668202296,0.5033739284326777,20199607,0.5,8590
beta_0,-5.714428674672527,0.35942047237029845,-6.418879855824685,-5.009977493520368,20199607,-5,8590
beta_logHI,2.221565392610425,0.11460497264491687,1.99694377377719,2.4461870114436604,20199607,2,8590
beta_logNI,1.108840202335005,0.06290737737288421,0.9855440083222821,1.2321363963477279,20199607,1,8590
lambda,0.4865651933420017,0.0112381491264681,0.46453882580123396,0.5085915608827695,20199608,0.5,8591
beta_0,-5.155866491071921,0.34039773973700715,-5.823033801375294,-4.488699180768549,20199608,-5,8591
beta_logHI,1.9619212396064694,0.10443033569571442,1.7572415427494414,2.1666009364634973,20199608,2,8591
beta_logNI,1.0408107344712092,0.0590200052024624,0.9251336499070163,1.156487819035402,20199608,1,8591
lambda,0.5134824757698814,0.01201909029626503,0.48992549166226707,0.5370394598774957,20199609,0.5,8592
beta_0,-4.801963282229005,0.32218609068264026,-5.433436416286736,-4.170490148171274,20199609,-5,8592
beta_logHI,1.9347470157451927,0.10078609625515349,1.7372098969427048,2.132284134547681,20199609,2,8592
beta_logNI,0.9938121901258595,0.05689059411917027,0.8823086745931996,1.1053157056585194,20199609,1,8592
lambda,0.5211397419067255,0.011780181871100411,0.49805100970803706,0.544228474105414,20199610,0.5,8593
beta_0,-5.028260325385992,0.32658466078701154,-5.668354498431765,-4.38816615234022,20199610,-5,8593
beta_logHI,1.9816314475622558,0.10213965318962566,1.781441405917178,2.1818214892073335,20199610,2,8593
beta_logNI,1.0468178236495846,0.057760037223758144,0.9336102309453258,1.1600254163538435,20199610,1,8593
lambda,0.4848562074611582,0.011342966225466529,0.46262440218138956,0.5070880127409269,20199611,0.5,8594
beta_0,-4.975502679345898,0.3236674182602896,-5.609879162105128,-4.341126196586669,20199611,-5,8594
beta_logHI,1.9917002518985105,0.10101917021588236,1.7937063165272598,2.1896941872697613,20199611,2,8594
beta_logNI,0.9947950580179287,0.05757454379698223,0.8819510257495196,1.1076390902863378,20199611,1,8594
lambda,0.4985618624732151,0.011248391301863468,0.4765154206375491,0.520608304308881,20199612,0.5,8595
beta_0,-4.992282293809629,0.3142473423739368,-5.608195767099973,-4.376368820519286,20199612,-5,8595
beta_logHI,2.040533080633506,0.10189522161403544,1.8408221160732694,2.2402440451937427,20199612,2,8595
beta_logNI,0.9580299210102019,0.05395052877394962,0.8522888276663688,1.063771014354035,20199612,1,8595
lambda,0.5030795236210445,0.011625279255033701,0.48029439497095777,0.5258646522711311,20199613,0.5,8596
beta_0,-4.850495946273822,0.308558592010174,-5.455259673734152,-4.245732218813493,20199613,-5,8596
beta_logHI,1.977149071879529,0.09843371658317453,1.784222532512084,2.170075611246974,20199613,2,8596
beta_logNI,1.0059631510642195,0.05586264415200579,0.8964743804451111,1.1154519216833279,20199613,1,8596
lambda,0.4895969972917263,0.011612196726361058,0.46683750992666473,0.5123564846567878,20199614,0.5,8597
beta_0,-4.7165536239300145,0.3152927901663605,-5.334516137241225,-4.098591110618804,20199614,-5,8597
beta_logHI,1.9146212696657106,0.09872782037081751,1.7211182974667685,2.108124241864653,20199614,2,8597
beta_logNI,0.898838256621441,0.05414390347772499,0.792718155822687,1.004958357420195,20199614,1,8597
lambda,0.49663019477615833,0.01160137124240856,0.47389192496975885,0.5193684645825578,20199615,0.5,8598
beta_0,-5.004543901374973,0.33342507032131585,-5.658045030747487,-4.351042772002459,20199615,-5,8598
beta_logHI,2.016523505319427,0.10504357369374408,1.8106418840723095,2.2224051265665445,20199615,2,8598
beta_logNI,1.0044628440416754,0.05909434855919187,0.888640049175803,1.120285638907548,20199615,1,8598
lambda,0.5149750379440061,0.011517998685490177,0.4924001753464657,0.5375499005415465,20199616,0.5,8599
beta_0,-4.6966370409560225,0.29685079327406355,-5.278453904555332,-4.114820177356713,20199616,-5,8599
beta_logHI,1.9591764197370953,0.09474784423184024,1.7734740574298775,2.144878782044313,20199616,2,8599
beta_logNI,0.9167508920936278,0.05295844435322086,0.8129542484840464,1.0205475357032092,20199616,1,8599
lambda,0.5019556394144968,0.011366860113460026,0.4796770029748103,0.5242342758541834,20199617,0.5,8600
beta_0,-4.989570368889461,0.32144606348217697,-5.619593076286703,-4.359547661492218,20199617,-5,8600
beta_logHI,2.0102994874069093,0.10145176965753076,1.8114576727102956,2.209141302103523,20199617,2,8600
beta_logNI,1.001185519511712,0.05714660477277144,0.8891802323183353,1.1131908067050889,20199617,1,8600
lambda,0.4965100604395573,0.011439112974723298,0.4740898109940148,0.5189303098850998,20199618,0.5,8601
beta_0,-5.1065007595574485,0.3342381677599718,-5.76159553062565,-4.451405988489247,20199618,-5,8601
beta_logHI,2.020737017489284,0.10461970303765174,1.8156861674622107,2.225787867516357,20199618,2,8601
beta_logNI,0.9729593904365469,0.0562621951731441,0.8626875142060212,1.0832312666670725,20199618,1,8601
lambda,0.5064994047184198,0.011505597766292732,0.48394884747588157,0.5290499619609581,20199619,0.5,8602
beta_0,-4.967338637774488,0.3199224528321955,-5.5943751231713055,-4.340302152377671,20199619,-5,8602
beta_logHI,2.0193028342382076,0.10185799863745328,1.8196648253714693,2.2189408431049458,20199619,2,8602
beta_logNI,0.9692467746107152,0.05571555869047153,0.8600462861988634,1.078447263022567,20199619,1,8602
lambda,0.5032727673223346,0.011155790910392639,0.4814078189189057,0.5251377157257635,20199620,0.5,8603
beta_0,-5.2303906107803435,0.3341233474662316,-5.88526033820812,-4.575520883352567,20199620,-5,8603
beta_logHI,2.093985517996516,0.10621907670444741,1.8857999531847016,2.3021710828083304,20199620,2,8603
beta_logNI,1.0013648480788335,0.057676985823794075,0.88832003312737,1.114409663030297,20199620,1,8603
lambda,0.5054612586204916,0.01137680162957035,0.48316313716727716,0.5277593800737062,20199621,0.5,8604
beta_0,-4.956756590570108,0.3010396237188253,-5.546783410978495,-4.3667297701617205,20199621,-5,8604
beta_logHI,1.98752012332776,0.09622311327039898,1.7989262868374598,2.17611395981806,20199621,2,8604
beta_logNI,1.0156740893563116,0.05443488044449406,0.9089836841823596,1.1223644945302638,20199621,1,8604
lambda,0.5244260851776689,0.011977429782461926,0.5009507541766861,0.5479014161786516,20199622,0.5,8605
beta_0,-4.301913025609875,0.2698332072887042,-4.830776393728666,-3.773049657491084,20199622,-5,8605
beta_logHI,1.7722675370937933,0.08353283355953707,1.608546191790522,1.9359888823970646,20199622,2,8605
beta_logNI,0.8750627375802721,0.04818129504596873,0.7806291345616753,0.9694963405988689,20199622,1,8605
lambda,0.5191800439098027,0.011416515083687519,0.4968040855168169,0.5415560023027884,20199623,0.5,8606
beta_0,-4.770180782992404,0.291902620354826,-5.342299405880731,-4.198062160104077,20199623,-5,8606
beta_logHI,1.970194342270765,0.09371330301476544,1.786519643489536,2.153869041051994,20199623,2,8606
beta_logNI,0.986147312100397,0.054684923699791804,0.8789668311514842,1.0933277930493097,20199623,1,8606
lambda,0.5026746687859027,0.011729514434459984,0.47968524293821846,0.525664094633587,20199624,0.5,8607
beta_0,-5.028338535892897,0.33161398495966116,-5.67829000318364,-4.378387068602154,20199624,-5,8607
beta_logHI,2.013173212238071,0.10483340595429322,1.8077035121909897,2.2186429122851528,20199624,2,8607
beta_logNI,1.0146430851841033,0.057860215422818086,0.9012391468176509,1.1280470235505557,20199624,1,8607
lambda,0.5095138123979835,0.011116085087929517,0.48772668597655894,0.5313009388194081,20199625,0.5,8608
beta_0,-5.177573893888456,0.3198366021172336,-5.804442114975902,-4.550705672801011,20199625,-5,8608
beta_logHI,2.064170289113951,0.1032971213440048,1.8617116515730379,2.266628926654864,20199625,2,8608
beta_logNI,0.9994548092564401,0.05460443904662976,0.8924320753290332,1.1064775431838472,20199625,1,8608
lambda,0.4878885749168378,0.010754931260455737,0.46680929699014057,0.508967852843535,20199626,0.5,8609
beta_0,-5.793342427570708,0.3733938131561619,-6.525180853406863,-5.061504001734552,20199626,-5,8609
beta_logHI,2.2291286583417924,0.11752696920276966,1.998780031492216,2.459477285191369,20199626,2,8609
beta_logNI,1.1261904915227914,0.06546795000241606,0.997875667376387,1.2545053156691959,20199626,1,8609
lambda,0.4979044185723283,0.011185008364762312,0.47598220501061494,0.5198266321340417,20199627,0.5,8610
beta_0,-5.131681342997435,0.3157722798046135,-5.750583638730582,-4.512779047264289,20199627,-5,8610
beta_logHI,1.9870217699657413,0.09660852294311686,1.7976725443976207,2.176370995533862,20199627,2,8610
beta_logNI,1.006055261013309,0.05664435042034055,0.8950343742617753,1.1170761477648428,20199627,1,8610
lambda,0.4887750602814328,0.011145863084310953,0.4669295700595688,0.5106205505032968,20199628,0.5,8611
beta_0,-5.131448398223178,0.31939534628765986,-5.7574517737766895,-4.505445022669666,20199628,-5,8611
beta_logHI,1.9736639498293684,0.0970969347325185,1.783357454744396,2.163970444914341,20199628,2,8611
beta_logNI,0.9968604114475015,0.05651750033922448,0.8860881462863912,1.1076326766086118,20199628,1,8611
lambda,0.4999385301821334,0.010731617141552548,0.47890494708881776,0.5209721132754491,20199629,0.5,8612
beta_0,-5.460384322503215,0.3354757838810552,-6.1179047765954255,-4.802863868411004,20199629,-5,8612
beta_logHI,2.202772188058957,0.11054643571919638,1.9861051554300597,2.419439220687854,20199629,2,8612
beta_logNI,1.052716797969359,0.05900624337897295,0.937066686083567,1.168366909855151,20199629,1,8612
lambda,0.5391084389732639,0.012148313910076827,0.5152981812366263,0.5629186967099015,20199630,0.5,8613
beta_0,-4.360777689012219,0.27425008913835053,-4.898297986480285,-3.823257391544153,20199630,-5,8613
beta_logHI,1.8848376105163818,0.08828961451831166,1.7117931458515663,2.0578820751811975,20199630,2,8613
beta_logNI,0.9059293572822223,0.049891071153895426,0.8081446546704621,1.0037140598939827,20199630,1,8613
lambda,0.49089263958602175,0.011122912689560588,0.46909213131129945,0.512693147860744,20199631,0.5,8614
beta_0,-5.1757828851570205,0.33384841388355346,-5.830113752664607,-4.521452017649434,20199631,-5,8614
beta_logHI,2.0200538221529505,0.1052869627062396,1.813695167207109,2.226412477098792,20199631,2,8614
beta_logNI,1.023451019997003,0.05791954262541588,0.9099308024501555,1.1369712375438505,20199631,1,8614
lambda,0.47895106251069147,0.010846928906454594,0.45769147251117404,0.5002106525102089,20199632,0.5,8615
beta_0,-5.915131057442022,0.38944537242414934,-6.678429961339143,-5.151832153544902,20199632,-5,8615
beta_logHI,2.2533669224216326,0.12296396575736267,2.0123619781409854,2.49437186670228,20199632,2,8615
beta_logNI,1.202931812057866,0.06986829648403473,1.0659924672879915,1.3398711568277406,20199632,1,8615
lambda,0.5092849804041715,0.01165503602493344,0.48644152955678505,0.5321284312515578,20199633,0.5,8616
beta_0,-4.7371352800964805,0.3032374000468866,-5.331469662953943,-4.1428008972390185,20199633,-5,8616
beta_logHI,1.878887134717935,0.09259817096718324,1.6973980545879734,2.0603762148478966,20199633,2,8616
beta_logNI,0.9754318687563442,0.05486577937989653,0.8678969171880268,1.0829668203246618,20199633,1,8616
lambda,0.5077191016850041,0.011416802678330064,0.48534257961687677,0.5300956237531315,20199634,0.5,8617
beta_0,-4.96221483270301,0.3109985565341351,-5.571760802753858,-4.352668862652162,20199634,-5,8617
beta_logHI,2.0122215131058434,0.10058724757586725,1.8150741305531297,2.209368895658557,20199634,2,8617
beta_logNI,1.0079575671502803,0.05591048047794202,0.8983750390551841,1.1175400952453765,20199634,1,8617
lambda,0.5073284105708747,0.0116332377229228,0.4845276836103533,0.5301291375313961,20199635,0.5,8618
beta_0,-4.555733929833881,0.2965547789041502,-5.136970615929254,-3.974497243738508,20199635,-5,8618
beta_logHI,1.8925326794267923,0.09230171070426824,1.7116246507349913,2.0734407081185933,20199635,2,8618
beta_logNI,0.8915680527087115,0.053710418161157444,0.786297567518257,0.9968385378991661,20199635,1,8618
lambda,0.49754109117348083,0.010598646366792279,0.47676812600969165,0.51831405633727,20199636,0.5,8619
beta_0,-5.628093701144382,0.34438911504958597,-6.3030839633091915,-4.953103438979573,20199636,-5,8619
beta_logHI,2.188586365713821,0.10829421768327685,1.9763335993206577,2.400839132106984,20199636,2,8619
beta_logNI,1.1019748072724294,0.06246091464432594,0.9795536641281201,1.2243959504167385,20199636,1,8619
lambda,0.5027819347333761,0.011373828931392719,0.48048963966152664,0.5250742298052254,20199637,0.5,8620
beta_0,-4.783944431235283,0.305876360648527,-5.38345108182858,-4.184437780641986,20199637,-5,8620
beta_logHI,1.9062131431460225,0.0937755245919508,1.722416492314449,2.0900097939775963,20199637,2,8620
beta_logNI,0.9623749004123249,0.05589909365664907,0.8528146900768613,1.0719351107477884,20199637,1,8620
lambda,0.5074344123373382,0.01189557152072682,0.4841195205811933,0.5307493040934831,20199638,0.5,8621
beta_0,-4.766974652574412,0.31655120899730643,-5.387403621471743,-4.14654568367708,20199638,-5,8621
beta_logHI,1.9441578008029046,0.10018904580072618,1.7477908793880474,2.1405247222177617,20199638,2,8621
beta_logNI,0.9312300218371188,0.0543415514205345,0.8247225381888398,1.037737505485398,20199638,1,8621
lambda,0.49904751712189094,0.011576460382714693,0.47635807170331534,0.5217369625404665,20199639,0.5,8622
beta_0,-5.001240468438375,0.3303276312301726,-5.648670728747942,-4.353810208128809,20199639,-5,8622
beta_logHI,2.0203709314048544,0.10511265724384079,1.8143539088876233,2.2263879539220857,20199639,2,8622
beta_logNI,0.9949623204383997,0.05725485960841813,0.8827448576660032,1.1071797832107964,20199639,1,8622
lambda,0.5136610185146534,0.012086454223394126,0.4899720035360089,0.5373500334932979,20199640,0.5,8623
beta_0,-4.667520456169883,0.310509908679973,-5.276108694025451,-4.058932218314315,20199640,-5,8623
beta_logHI,1.8970376868332708,0.09755494599927232,1.7058335061609473,2.0882418675055945,20199640,2,8623
beta_logNI,0.9774627570071331,0.05488292384398044,0.869894202906677,1.0850313111075893,20199640,1,8623
lambda,0.5080361756420383,0.011294540457266957,0.4858992831238645,0.530173068160212,20199641,0.5,8624
beta_0,-4.851364115214971,0.2998946569750082,-5.439146842041981,-4.263581388387961,20199641,-5,8624
beta_logHI,1.9910325447761126,0.09585072206757221,1.8031685816315126,2.1788965079207125,20199641,2,8624
beta_logNI,0.9563296035660259,0.05374844292760275,0.850984591202818,1.0616746159292338,20199641,1,8624
lambda,0.5012695924351072,0.011262823655123884,0.47919486370683856,0.5233443211633757,20199642,0.5,8625
beta_0,-5.13650240039758,0.3206569625479023,-5.764978498383478,-4.5080263024116825,20199642,-5,8625
beta_logHI,2.0666833379668996,0.10124831507433467,1.8682402869258399,2.2651263890079596,20199642,2,8625
beta_logNI,1.0572334470628166,0.06002769674188969,0.9395813233738205,1.1748855707518127,20199642,1,8625
lambda,0.4909146148346735,0.010467703435904125,0.47039829309945524,0.5114309365698918,20199643,0.5,8626
beta_0,-5.500644574446178,0.3294900611906179,-6.146433227643688,-4.854855921248668,20199643,-5,8626
beta_logHI,2.154987706162957,0.10610279934243255,1.9470300407929093,2.362945371533005,20199643,2,8626
beta_logNI,1.0705229686594122,0.05905325913116584,0.9547807075926161,1.1862652297262084,20199643,1,8626
lambda,0.5151833822226672,0.011734192604208885,0.49218478733076154,0.5381819771145729,20199644,0.5,8627
beta_0,-4.989399736625119,0.32299475316900633,-5.622457820031776,-4.356341653218462,20199644,-5,8627
beta_logHI,2.011250214184225,0.10245572403275624,1.810440685070048,2.212059743298402,20199644,2,8627
beta_logNI,1.0494273903819487,0.05861309397931248,0.9345478371600348,1.1643069436038627,20199644,1,8627
lambda,0.48991096460744005,0.011182818830355356,0.46799304245430723,0.5118288867605729,20199645,0.5,8628
beta_0,-5.311816446014016,0.3532932074823152,-6.004258408661991,-4.619374483366042,20199645,-5,8628
beta_logHI,2.1025478533256363,0.11078245558518025,1.8854182302597748,2.319677476391498,20199645,2,8628
beta_logNI,1.089052585026864,0.06385868347183164,0.9638918653219308,1.2142133047317971,20199645,1,8628
lambda,0.4982020355841289,0.011065620067342867,0.47651381878553317,0.5198902523827246,20199646,0.5,8629
beta_0,-5.390710280610898,0.34703582127204374,-6.070887991649383,-4.710532569572414,20199646,-5,8629
beta_logHI,2.078282434535901,0.10678430589333948,1.8689890408708472,2.2875758282009544,20199646,2,8629
beta_logNI,1.0847284519606049,0.06262944851556328,0.9619769884984953,1.2074799154227145,20199646,1,8629
lambda,0.509503783885364,0.012231171613062931,0.48553112803503196,0.533476439735696,20199647,0.5,8630
beta_0,-4.465235766395046,0.29855910281133685,-5.0504008551618575,-3.8800706776282348,20199647,-5,8630
beta_logHI,1.8054995502924613,0.09086061514282434,1.627416016999371,1.9835830835855517,20199647,2,8630
beta_logNI,0.9085941543601463,0.052901525882474695,0.8049090689032825,1.0122792398170102,20199647,1,8630
lambda,0.4873060085081099,0.010381620531528517,0.46695840616515244,0.5076536108510674,20199648,0.5,8631
beta_0,-5.945696398785766,0.3663620906687066,-6.663752901797229,-5.2276398957743035,20199648,-5,8631
beta_logHI,2.241271156692912,0.11382474866354692,2.0181787487630367,2.4643635646227877,20199648,2,8631
